50,347.42130403686,346.41654384136
100,380.96974090859,379.73928531073
150,62.640483863652,65.141693353653
200,360.5963466391,361.54960642755
250,145.80408021808,147.09941128548
300,676.92648240738,674.27191080526
350,407.97450044472,408.30575084873
400,552.77570917644,555.59977743775
450,229.0741924867,227.51297812816
500,54.659536419436,54.878927620128
550,63.574383096769,62.960519827902
600,35.881163801998,36.108819965273
650,591.31168287061,591.57561842352
700,150.74061663635,149.16486388817
750,311.7642041333,311.09354871325
800,109.36733339354,109.33798937127
850,504.79492406733,505.24745078944
900,548.221873153,548.80736619607
950,202.99411415868,199.64823069237
1000,315.7190627344,312.48649003729
1050,287.22940623946,285.69462924078
1100,444.06256568804,443.73260596767
1150,625.61365839653,618.00638842396
1200,476.19537394121,477.09464061819
1250,24.973311699927,20.934375151992
1300,1066.594657138,1063.2166092917
1350,231.92430128157,230.21108134184
1400,327.41553200223,322.48462324589
1450,44.679553222843,43.213360475376
1500,64.437544174492,56.137617200613
1550,407.3091646973,369.84371172264
1600,723.36408836674,687.63853569329
1650,508.28760221601,500.80132401269
1700,288.92817894556,284.80562419165
1750,232.31946065556,228.83759047836
1800,41.728104166687,28.974190160632
1850,1012.4889638945,981.3604052728
1900,339.75014890078,333.35404895153
1950,290.03122582287,261.8157484876
2000,64.909676775336,62.115721231326
2050,780.72843918111,763.820167467
2100,70.139455758035,65.704026059248
2150,849.14247075934,822.6176507473
2200,163.98288836516,153.15211622044
2250,24.692938551307,20.21190457046
2300,242.60983223375,233.82249606494
2350,150.46036238596,124.20940305293
2400,199.48935442138,186.8752922751
2450,672.85125949606,642.78130666446
2500,630.17725794762,607.03628179431
2550,213.73160403967,200.09761282895
2600,427.30776943639,401.91719896346
2650,74.385465733707,68.044123291969
2700,833.47034191899,804.84978347644
2750,715.51809568889,689.91109511629
2800,87.449270550162,67.709377238527
2850,153.47293530032,134.14725899324
2900,223.04617527127,199.03291544132
2950,1026.0303913187,980.51169004478
3000,433.66612285189,376.81450347416
3050,339.33425743692,304.75660046656
3100,241.51861405186,188.75704646483
3150,237.94752726052,186.29371494986
3200,198.15004666522,176.46193850785
3250,123.17510579526,100.21780358814
3300,68.324327006936,15.772769749165
3350,726.01443508407,633.16241911054
3400,17.943049356341,10.350401908159
3450,746.42856906913,661.70270667598
3500,536.98160218634,519.77012821287
3550,343.74444345385,325.3571594134
3600,78.381622519344,20.725537678227
3650,356.97427893616,104.03586038388
3700,532.45766303875,235.2753626816
3750,507.39497278817,179.54195931787
3800,482.16741351783,223.75140865333
3850,304.31605965178,75.954826291651
3900,299.95256945677,62.675791533664
3950,945.03932221979,242.00952432957
4000,104.63509236276,34.540940307081
4050,293.692658199,137.28807687759
4100,217.47215754166,50.410500636324
4150,699.66176494211,224.10917610675
4200,319.40291512758,101.37483584974
4250,124.74715648592,146.14805614203
4300,60.406451746821,16.484635434113
4350,48.586873687804,39.97459977027
4400,52.320185780525,15.633155349642
4450,201.56289022416,23.792552344501
4500,453.66174422204,109.19490438979
4550,19.068980500102,10.462846849114
4600,352.39005928114,53.160038569011
4650,423.77242078446,92.413383065723
4700,994.6309994515,217.21314640716
4750,111.2269211337,13.573794030584
4800,316.36229923181,49.228685529204
4850,71.024556018412,19.70752653107
4900,156.92563664913,48.436927124858
4950,292.82683065627,39.508095175028
5000,441.39028589055,47.086674661608
